session_id,slate_id,product_id,label,price,has_size,style,skin_temperature,skin_depth,frame,height_bucket,shoulders,color_tags,fit_tags,avoid_tags,rank_in_slate
s_a4cd5cdf,sl_ffb2f1e3,p_03305008,0,2499,0,traditional,warm,deep,fuller,tall,broad,traditional;structured-shoulder;black;regular;crew,traditional;structured-shoulder;black;regular;crew,,14
s_a4cd5cdf,sl_ffb2f1e3,p_7f151550,0,1799,1,traditional,warm,deep,fuller,tall,broad,traditional;mustard;slim,traditional;mustard;slim,,15
s_b330182a,sl_86b6f2b8,p_15a8c7c4,0,2499,1,traditional,warm,medium,slim,avg,narrow,traditional;straight;maroon;henley;rust;relaxed,traditional;straight;maroon;henley;rust;relaxed,,0
s_b330182a,sl_86b6f2b8,p_0eb3baeb,1,2499,1,traditional,warm,medium,slim,avg,narrow,no-cling;traditional;short-mandarin;rust,no-cling;traditional;short-mandarin;rust,,1
s_b330182a,sl_86b6f2b8,p_5aed1636,1,1999,1,traditional,warm,medium,slim,avg,narrow,no-cling;traditional;structured-shoulder;charcoal,no-cling;traditional;structured-shoulder;charcoal,,2
s_b330182a,sl_86b6f2b8,p_b00bde82,1,1299,1,traditional,warm,medium,slim,avg,narrow,straight;white;traditional;charcoal,straight;white;traditional;charcoal,,3
s_b330182a,sl_86b6f2b8,p_9416ca0d,0,2999,0,traditional,warm,medium,slim,avg,narrow,traditional;straight;charcoal;wine;no-cling,traditional;straight;charcoal;wine;no-cling,,4
s_b330182a,sl_86b6f2b8,p_5f10f7d3,0,999,0,traditional,warm,medium,slim,avg,narrow,traditional;structured-shoulder;slim;rust,traditional;structured-shoulder;slim;rust,,5
s_b330182a,sl_86b6f2b8,p_b2dec26b,0,2999,0,traditional,warm,medium,slim,avg,narrow,no-cling;traditional;mustard;crew,no-cling;traditional;mustard;crew,,6
s_b330182a,sl_86b6f2b8,p_1404ad8b,0,1499,0,traditional,warm,medium,slim,avg,narrow,traditional;straight;regular;ice blue;crew,traditional;straight;regular;ice blue;crew,,7
s_b330182a,sl_86b6f2b8,p_5cc8b6c5,0,3499,1,traditional,warm,medium,slim,avg,narrow,white;traditional;tan;stand-collar;navy;relaxed,white;traditional;tan;stand-collar;navy;relaxed,,8
s_b330182a,sl_86b6f2b8,p_786404d4,0,1999,0,traditional,warm,medium,slim,avg,narrow,olive;traditional;slim;sand,olive;traditional;slim;sand,,9
s_b330182a,sl_86b6f2b8,p_9e08cf96,1,1299,1,traditional,warm,medium,slim,avg,narrow,taupe;traditional;henley;relaxed;drape,taupe;traditional;henley;relaxed;drape,,10
s_b330182a,sl_86b6f2b8,p_363fca15,0,1799,0,traditional,warm,medium,slim,avg,narrow,brown;traditional;regular,brown;traditional;regular,,11
s_b330182a,sl_86b6f2b8,p_750b1386,0,1299,1,traditional,warm,medium,slim,avg,narrow,no-cling;traditional;tan,no-cling;traditional;tan,,12
s_b330182a,sl_86b6f2b8,p_d09ec29e,1,1299,0,traditional,warm,medium,slim,avg,narrow,stone;white;traditional;structured-shoulder;straight;crew,stone;white;traditional;structured-shoulder;straight;crew,,13
s_b330182a,sl_86b6f2b8,p_e01a8c9c,0,1299,1,traditional,warm,medium,slim,avg,narrow,traditional;structured-shoulder;charcoal,traditional;structured-shoulder;charcoal,,14
s_b330182a,sl_86b6f2b8,p_b99f43ea,1,599,0,traditional,warm,medium,slim,avg,narrow,maroon;black;traditional;drape,maroon;black;traditional;drape,,15
s_e67c7c18,sl_b86ea07c,p_448b605a,1,1999,0,casual,cool,deep,regular,short,narrow,straight;black;casual;no-cling;crew,straight;black;casual;no-cling;crew,,0
s_e67c7c18,sl_b86ea07c,p_2393b9c2,0,2999,1,casual,cool,deep,regular,short,narrow,straight;henley;warm beige;casual,straight;henley;warm beige;casual,,1
s_e67c7c18,sl_b86ea07c,p_5f7a3556,0,799,0,casual,cool,deep,regular,short,narrow,straight;cream;casual,straight;cream;casual,,2
s_e67c7c18,sl_b86ea07c,p_c84edd6a,0,3499,1,casual,cool,deep,regular,short,narrow,straight;v-neck;slim;rust;casual;mustard,straight;v-neck;slim;rust;casual;mustard,,3
s_e67c7c18,sl_b86ea07c,p_aa6d72ef,0,1499,0,casual,cool,deep,regular,short,narrow,tan;stand-collar;casual;no-cling;mustard,tan;stand-collar;casual;no-cling;mustard,,4
s_e67c7c18,sl_b86ea07c,p_0cedd0bc,0,3499,1,casual,cool,deep,regular,short,narrow,cool gray;drape;casual,cool gray;drape;casual,,5
s_e67c7c18,sl_b86ea07c,p_df36280c,1,2499,1,casual,cool,deep,regular,short,narrow,stone;structured-shoulder;cream;short-mandarin;casual,stone;structured-shoulder;cream;short-mandarin;casual,,6
s_e67c7c18,sl_b86ea07c,p_66484844,0,3499,1,casual,cool,deep,regular,short,narrow,no-cling;short-mandarin;sand;casual,no-cling;short-mandarin;sand;casual,,7
s_e67c7c18,sl_b86ea07c,p_fde88bfb,0,1299,0,casual,cool,deep,regular,short,narrow,no-cling;ice blue;casual,no-cling;ice blue;casual,,8
s_e67c7c18,sl_b86ea07c,p_6aed6a32,1,1999,1,casual,cool,deep,regular,short,narrow,brown;regular;rust;casual,brown;regular;rust;casual,,9
s_e67c7c18,sl_b86ea07c,p_ed57a412,0,2999,0,casual,cool,deep,regular,short,narrow,structured-shoulder;olive;ice blue;casual;wine,structured-shoulder;olive;ice blue;casual;wine,,10
s_e67c7c18,sl_b86ea07c,p_021454f9,1,2999,1,casual,cool,deep,regular,short,narrow,emerald;stone;regular;ice blue;casual;drape,emerald;stone;regular;ice blue;casual;drape,,11
s_e67c7c18,sl_b86ea07c,p_35d52a61,0,3499,0,casual,cool,deep,regular,short,narrow,sand;cream;ice blue;casual;no-cling,sand;cream;ice blue;casual;no-cling,,12
s_e67c7c18,sl_b86ea07c,p_d78564bb,1,1499,1,casual,cool,deep,regular,short,narrow,sand;stand-collar;casual;slim;relaxed,sand;stand-collar;casual;slim;relaxed,,13
s_e67c7c18,sl_b86ea07c,p_0f1ae3e5,0,1999,0,casual,cool,deep,regular,short,narrow,mandarin;casual;navy;relaxed;mustard;warm beige;drape,mandarin;casual;navy;relaxed;mustard;warm beige;drape,,14
s_e67c7c18,sl_b86ea07c,p_ad401bb5,0,1499,1,casual,cool,deep,regular,short,narrow,taupe;white;relaxed;slim;henley;rust;casual,taupe;white;relaxed;slim;henley;rust;casual,,15
s_b0767d26,sl_46fd3e07,p_ecf2649b,0,2499,0,traditional,neutral,medium,slim,tall,average,white;traditional;structured-shoulder;navy;slim,white;traditional;structured-shoulder;navy;slim,,0
s_b0767d26,sl_46fd3e07,p_a065098f,0,1499,0,traditional,neutral,medium,slim,tall,average,cool gray;traditional;regular;maroon;ice blue;drape,cool gray;traditional;regular;maroon;ice blue;drape,,1
s_b0767d26,sl_46fd3e07,p_efe24073,0,2499,0,traditional,neutral,medium,slim,tall,average,emerald;white;traditional;structured-shoulder;regular;henley;ice blue,emerald;white;traditional;structured-shoulder;regular;henley;ice blue,,2
s_b0767d26,sl_46fd3e07,p_72f0cfd4,1,1499,1,traditional,neutral,medium,slim,tall,average,traditional;structured-shoulder;warm beige;charcoal,traditional;structured-shoulder;warm beige;charcoal,,3
s_b0767d26,sl_46fd3e07,p_880cb096,1,2999,1,traditional,neutral,medium,slim,tall,average,emerald;no-cling;traditional;regular,emerald;no-cling;traditional;regular,,4
s_b0767d26,sl_46fd3e07,p_973d9f5c,1,2999,1,traditional,neutral,medium,slim,tall,average,white;traditional;regular;navy;henley;ice blue;drape,white;traditional;regular;navy;henley;ice blue;drape,,5
s_b0767d26,sl_46fd3e07,p_55723b1a,0,1499,0,traditional,neutral,medium,slim,tall,average,white;traditional;slim;structured-shoulder,white;traditional;slim;structured-shoulder,,6
s_b0767d26,sl_46fd3e07,p_85aa938a,0,1999,1,traditional,neutral,medium,slim,tall,average,traditional;tan;stand-collar;ice blue;relaxed,traditional;tan;stand-collar;ice blue;relaxed,,7
s_b0767d26,sl_46fd3e07,p_bcb9927d,0,1999,1,traditional,neutral,medium,slim,tall,average,stone;traditional;stand-collar;ice blue;no-cling,stone;traditional;stand-collar;ice blue;no-cling,,8
s_b0767d26,sl_46fd3e07,p_ac234cfa,0,1999,1,traditional,neutral,medium,slim,tall,average,traditional;structured-shoulder;rust;ice blue;warm beige,traditional;structured-shoulder;rust;ice blue;warm beige,,9
s_b0767d26,sl_46fd3e07,p_bcc535ba,1,2999,1,traditional,neutral,medium,slim,tall,average,cool gray;white;traditional;structured-shoulder;short-mandarin;charcoal,cool gray;white;traditional;structured-shoulder;short-mandarin;charcoal,,10
s_b0767d26,sl_46fd3e07,p_efa57371,0,1799,1,traditional,neutral,medium,slim,tall,average,traditional;drape;warm beige;ice blue,traditional;drape;warm beige;ice blue,,11
s_b0767d26,sl_46fd3e07,p_f849b790,0,2499,0,traditional,neutral,medium,slim,tall,average,taupe;stone;traditional;sand;v-neck;no-cling,taupe;stone;traditional;sand;v-neck;no-cling,,12
s_b0767d26,sl_46fd3e07,p_0e74c827,0,3499,1,traditional,neutral,medium,slim,tall,average,taupe;traditional;stand-collar;wine;drape,taupe;traditional;stand-collar;wine;drape,,13
s_b0767d26,sl_46fd3e07,p_65a43c83,0,2999,0,traditional,neutral,medium,slim,tall,average,straight;white;traditional,straight;white;traditional,,14
s_b0767d26,sl_46fd3e07,p_25182a4c,0,599,1,traditional,neutral,medium,slim,tall,average,cool gray;stone;traditional;sand;regular;crew,cool gray;stone;traditional;sand;regular;crew,,15
s_3af75f4d,sl_ddacf36a,p_d1cd3d42,0,999,1,traditional,warm,light,regular,avg,broad,cool gray;traditional;tan;straight;stand-collar;rust;drape,cool gray;traditional;tan;straight;stand-collar;rust;drape,,0
s_3af75f4d,sl_ddacf36a,p_215cd674,1,1499,0,traditional,warm,light,regular,avg,broad,mandarin;straight;olive;traditional,mandarin;straight;olive;traditional,,1
s_3af75f4d,sl_ddacf36a,p_835e2b27,1,1499,1,traditional,warm,light,regular,avg,broad,traditional;regular;rust,traditional;regular;rust,,2
s_3af75f4d,sl_ddacf36a,p_70b3c72a,1,1999,0,traditional,warm,light,regular,avg,broad,traditional;tan;black;regular;short-mandarin;navy,traditional;tan;black;regular;short-mandarin;navy,,3
s_3af75f4d,sl_ddacf36a,p_391b8f82,0,999,0,traditional,warm,light,regular,avg,broad,cool gray;white;traditional;drape,cool gray;white;traditional;drape,,4
s_3af75f4d,sl_ddacf36a,p_3676dc64,0,999,1,traditional,warm,light,regular,avg,broad,traditional;sand;regular;v-neck;drape,traditional;sand;regular;v-neck;drape,,5
s_3af75f4d,sl_ddacf36a,p_00909e4d,1,2499,1,traditional,warm,light,regular,avg,broad,white;traditional;short-mandarin;navy;no-cling;mustard,white;traditional;short-mandarin;navy;no-cling;mustard,,6
s_3af75f4d,sl_ddacf36a,p_17154358,0,999,1,traditional,warm,light,regular,avg,broad,traditional;straight;charcoal;navy;mustard,traditional;straight;charcoal;navy;mustard,,7
s_3af75f4d,sl_ddacf36a,p_3cc62bad,1,1499,1,traditional,warm,light,regular,avg,broad,stone;traditional;structured-shoulder;charcoal;slim;brown,stone;traditional;structured-shoulder;charcoal;slim;brown,,8
s_3af75f4d,sl_ddacf36a,p_f8b0c31e,0,1499,0,traditional,warm,light,regular,avg,broad,traditional;slim;crew;cream,traditional;slim;crew;cream,,9
s_3af75f4d,sl_ddacf36a,p_30339ff9,0,1499,1,traditional,warm,light,regular,avg,broad,stone;traditional;tan;regular;v-neck;relaxed,stone;traditional;tan;regular;v-neck;relaxed,,10
s_3af75f4d,sl_ddacf36a,p_6b73bd63,0,1999,0,traditional,warm,light,regular,avg,broad,white;traditional;v-neck;no-cling;drape,white;traditional;v-neck;no-cling;drape,,11
s_3af75f4d,sl_ddacf36a,p_64aebc39,0,2999,0,traditional,warm,light,regular,avg,broad,no-cling;traditional;slim;ice blue,no-cling;traditional;slim;ice blue,,12
s_3af75f4d,sl_ddacf36a,p_90c555a9,0,1999,1,traditional,warm,light,regular,avg,broad,cool gray;white;traditional;slim;crew;warm beige;drape,cool gray;white;traditional;slim;crew;warm beige;drape,,13
s_3af75f4d,sl_ddacf36a,p_cc9faf5a,1,1499,1,traditional,warm,light,regular,avg,broad,traditional;cream;straight;short-mandarin;charcoal;no-cling,traditional;cream;straight;short-mandarin;charcoal;no-cling,,14
s_3af75f4d,sl_ddacf36a,p_827b30b3,1,599,0,traditional,warm,light,regular,avg,broad,traditional;structured-shoulder;charcoal;wine;crew,traditional;structured-shoulder;charcoal;wine;crew,,15
s_7778e08e,sl_674618ee,p_5b9e1bb0,0,1499,0,casual,neutral,deep,regular,short,broad,cool gray;structured-shoulder;straight;casual;crew,cool gray;structured-shoulder;straight;casual;crew,,0
s_7778e08e,sl_674618ee,p_320151af,0,1299,1,casual,neutral,deep,regular,short,broad,drape;structured-shoulder;rust;casual,drape;structured-shoulder;rust;casual,,1
s_7778e08e,sl_674618ee,p_263b228e,0,2499,0,casual,neutral,deep,regular,short,broad,cool gray;structured-shoulder;maroon;ice blue;casual;drape,cool gray;structured-shoulder;maroon;ice blue;casual;drape,,2
s_7778e08e,sl_674618ee,p_bb46683c,0,799,0,casual,neutral,deep,regular,short,broad,structured-shoulder;mustard;warm beige;casual,structured-shoulder;mustard;warm beige;casual,,3
s_7778e08e,sl_674618ee,p_17e45af3,1,3499,0,casual,neutral,deep,regular,short,broad,taupe;regular;charcoal;ice blue;casual;crew,taupe;regular;charcoal;ice blue;casual;crew,,4
s_7778e08e,sl_674618ee,p_06aa148b,0,1499,1,casual,neutral,deep,regular,short,broad,emerald;structured-shoulder;sand;short-mandarin;casual,emerald;structured-shoulder;sand;short-mandarin;casual,,5
s_7778e08e,sl_674618ee,p_1a39ae42,0,1299,1,casual,neutral,deep,regular,short,broad,structured-shoulder;cream;stand-collar;ice blue;casual,structured-shoulder;cream;stand-collar;ice blue;casual,,6
s_7778e08e,sl_674618ee,p_54a627e6,0,999,1,casual,neutral,deep,regular,short,broad,cool gray;maroon;casual;relaxed;no-cling;crew,cool gray;maroon;casual;relaxed;no-cling;crew,,7
s_7778e08e,sl_674618ee,p_d306c670,1,1799,1,casual,neutral,deep,regular,short,broad,taupe;straight;black;olive;casual;no-cling,taupe;straight;black;olive;casual;no-cling,,8
s_7778e08e,sl_674618ee,p_89aca095,1,1299,1,casual,neutral,deep,regular,short,broad,emerald;maroon;casual;v-neck;relaxed;drape,emerald;maroon;casual;v-neck;relaxed;drape,,9
s_7778e08e,sl_674618ee,p_fb681815,1,599,1,casual,neutral,deep,regular,short,broad,stone;cream;tan;v-neck;casual;no-cling,stone;cream;tan;v-neck;casual;no-cling,,10
s_7778e08e,sl_674618ee,p_39a07b75,1,2999,1,casual,neutral,deep,regular,short,broad,structured-shoulder;tan;straight;navy;henley;ice blue;casual,structured-shoulder;tan;straight;navy;henley;ice blue;casual,,11
s_7778e08e,sl_674618ee,p_39bb25d3,0,599,0,casual,neutral,deep,regular,short,broad,sand;black;casual;no-cling;crew,sand;black;casual;no-cling;crew,,12
s_7778e08e,sl_674618ee,p_adba6ed4,0,2999,1,casual,neutral,deep,regular,short,broad,brown;regular;rust;casual,brown;regular;rust;casual,,13
s_7778e08e,sl_674618ee,p_900da895,1,1999,0,casual,neutral,deep,regular,short,broad,taupe;white;slim;rust;casual,taupe;white;slim;rust;casual,,14
s_7778e08e,sl_674618ee,p_e0a5e791,0,1999,1,casual,neutral,deep,regular,short,broad,emerald;structured-shoulder;straight;olive;casual,emerald;structured-shoulder;straight;olive;casual,,15
s_35806112,sl_4146e2ae,p_3a69e54d,1,3499,1,traditional,warm,medium,fuller,short,broad,taupe;traditional;cream;regular;navy,taupe;traditional;cream;regular;navy,,0
s_35806112,sl_4146e2ae,p_592c8e29,0,1499,1,traditional,warm,medium,fuller,short,broad,white;traditional;sand;navy;drape,white;traditional;sand;navy;drape,,1
s_35806112,sl_4146e2ae,p_78d1a797,0,2499,1,traditional,warm,medium,fuller,short,broad,cool gray;emerald;traditional;stand-collar;olive;slim,cool gray;emerald;traditional;stand-collar;olive;slim,,2
s_35806112,sl_4146e2ae,p_5ac3e3e0,1,1499,0,traditional,warm,medium,fuller,short,broad,stone;white;traditional;regular,stone;white;traditional;regular,,3
s_35806112,sl_4146e2ae,p_2dbde112,0,599,1,traditional,warm,medium,fuller,short,broad,mandarin;traditional;black;maroon;no-cling,mandarin;traditional;black;maroon;no-cling,,4
s_35806112,sl_4146e2ae,p_b43e94dc,1,599,1,traditional,warm,medium,fuller,short,broad,traditional;structured-shoulder;cream;short-mandarin;slim,traditional;structured-shoulder;cream;short-mandarin;slim,,5
s_35806112,sl_4146e2ae,p_ae9d35f9,1,799,0,traditional,warm,medium,fuller,short,broad,taupe;mandarin;traditional;structured-shoulder;straight,taupe;mandarin;traditional;structured-shoulder;straight,,6
s_35806112,sl_4146e2ae,p_5ddc8dd5,1,599,1,traditional,warm,medium,fuller,short,broad,traditional;structured-shoulder;sand;cream;mustard,traditional;structured-shoulder;sand;cream;mustard,,7
s_35806112,sl_4146e2ae,p_c512302d,1,1799,1,traditional,warm,medium,fuller,short,broad,traditional;regular;rust;relaxed;wine,traditional;regular;rust;relaxed;wine,,8
s_35806112,sl_4146e2ae,p_d4cf248f,0,2499,1,traditional,warm,medium,fuller,short,broad,traditional;cream;straight;stand-collar;regular,traditional;cream;straight;stand-collar;regular,,9
s_35806112,sl_4146e2ae,p_9deba657,0,1999,1,traditional,warm,medium,fuller,short,broad,traditional;structured-shoulder;sand;olive;henley;rust,traditional;structured-shoulder;sand;olive;henley;rust,,10
s_35806112,sl_4146e2ae,p_f2639d8d,0,1999,1,traditional,warm,medium,fuller,short,broad,taupe;traditional;navy;ice blue;relaxed;crew;drape,taupe;traditional;navy;ice blue;relaxed;crew;drape,,11
s_35806112,sl_4146e2ae,p_0926b18b,0,1999,1,traditional,warm,medium,fuller,short,broad,straight;brown;traditional;structured-shoulder,straight;brown;traditional;structured-shoulder,,12
s_35806112,sl_4146e2ae,p_48689b75,0,2999,0,traditional,warm,medium,fuller,short,broad,traditional;structured-shoulder;tan;regular;stand-collar;navy;ice blue,traditional;structured-shoulder;tan;regular;stand-collar;navy;ice blue,,13
s_35806112,sl_4146e2ae,p_46b3ea8b,0,2999,1,traditional,warm,medium,fuller,short,broad,traditional;tan;regular;rust;mustard,traditional;tan;regular;rust;mustard,,14
s_35806112,sl_4146e2ae,p_892f93c4,0,599,1,traditional,warm,medium,fuller,short,broad,wine;traditional;slim,wine;traditional;slim,,15
s_c0546394,sl_3a1bbc5a,p_b900d7db,0,2999,1,traditional,neutral,medium,regular,avg,average,cool gray;traditional;structured-shoulder;brown;drape,cool gray;traditional;structured-shoulder;brown;drape,,0
s_c0546394,sl_3a1bbc5a,p_173de0dd,1,1299,1,traditional,neutral,medium,regular,avg,average,traditional;sand;tan;straight;ice blue;no-cling,traditional;sand;tan;straight;ice blue;no-cling,,1
s_c0546394,sl_3a1bbc5a,p_d3cd4e29,0,1999,0,traditional,neutral,medium,regular,avg,average,taupe;traditional;regular;tan,taupe;traditional;regular;tan,,2
s_c0546394,sl_3a1bbc5a,p_a0f2a1d6,0,599,0,traditional,neutral,medium,regular,avg,average,traditional;tan;charcoal;slim;mustard;drape,traditional;tan;charcoal;slim;mustard;drape,,3
s_c0546394,sl_3a1bbc5a,p_a1740b2b,0,999,1,traditional,neutral,medium,regular,avg,average,traditional;sand;tan;olive;henley;relaxed,traditional;sand;tan;olive;henley;relaxed,,4
s_c0546394,sl_3a1bbc5a,p_924e413d,0,1499,0,traditional,neutral,medium,regular,avg,average,traditional;cream;short-mandarin;relaxed;brown,traditional;cream;short-mandarin;relaxed;brown,,5
s_c0546394,sl_3a1bbc5a,p_442fbb24,0,1299,0,traditional,neutral,medium,regular,avg,average,emerald;traditional;navy;slim;henley;drape,emerald;traditional;navy;slim;henley;drape,,6
s_c0546394,sl_3a1bbc5a,p_957dab70,1,599,1,traditional,neutral,medium,regular,avg,average,taupe;traditional;cream;straight;ice blue;no-cling,taupe;traditional;cream;straight;ice blue;no-cling,,7
s_c0546394,sl_3a1bbc5a,p_06f136ec,1,2999,1,traditional,neutral,medium,regular,avg,average,white;traditional;slim;relaxed,white;traditional;slim;relaxed,,8
s_c0546394,sl_3a1bbc5a,p_47dd01a4,1,2999,0,traditional,neutral,medium,regular,avg,average,stone;emerald;traditional;relaxed;brown,stone;emerald;traditional;relaxed;brown,,9
s_c0546394,sl_3a1bbc5a,p_00674cd9,1,799,1,traditional,neutral,medium,regular,avg,average,emerald;traditional;structured-shoulder;stand-collar;mustard;warm beige;drape,emerald;traditional;structured-shoulder;stand-collar;mustard;warm beige;drape,,10
s_c0546394,sl_3a1bbc5a,p_87a34c7a,1,2499,1,traditional,neutral,medium,regular,avg,average,mandarin;traditional;sand;tan;relaxed,mandarin;traditional;sand;tan;relaxed,,11
s_c0546394,sl_3a1bbc5a,p_70e9b5d7,1,2499,1,traditional,neutral,medium,regular,avg,average,traditional;straight;relaxed;wine;crew,traditional;straight;relaxed;wine;crew,,12
s_c0546394,sl_3a1bbc5a,p_452c9fa0,1,799,0,traditional,neutral,medium,regular,avg,average,v-neck;traditional;mustard;regular,v-neck;traditional;mustard;regular,,13
s_c0546394,sl_3a1bbc5a,p_301a2cf3,1,1499,1,traditional,neutral,medium,regular,avg,average,wine;straight;traditional,wine;straight;traditional,,14
s_c0546394,sl_3a1bbc5a,p_30d5d580,0,2499,1,traditional,neutral,medium,regular,avg,average,cool gray;traditional;regular;charcoal;rust;drape,cool gray;traditional;regular;charcoal;rust;drape,,15
s_f7297c61,sl_cdff0ca3,p_73f59320,1,999,1,traditional,cool,light,regular,short,narrow,traditional;stand-collar;maroon;rust;relaxed,traditional;stand-collar;maroon;rust;relaxed,,0
s_f7297c61,sl_cdff0ca3,p_9afb355e,0,2499,0,traditional,cool,light,regular,short,narrow,cool gray;traditional;henley;drape,cool gray;traditional;henley;drape,,1
s_f7297c61,sl_cdff0ca3,p_597a745e,0,1799,1,traditional,cool,light,regular,short,narrow,emerald;navy;traditional;straight,emerald;navy;traditional;straight,,2
s_f7297c61,sl_cdff0ca3,p_7b58965d,1,599,1,traditional,cool,light,regular,short,narrow,traditional;sand;tan;straight;stand-collar;drape,traditional;sand;tan;straight;stand-collar;drape,,3
s_f7297c61,sl_cdff0ca3,p_a65ad376,0,3499,0,traditional,cool,light,regular,short,narrow,straight;white;traditional;olive,straight;white;traditional;olive,,4
s_f7297c61,sl_cdff0ca3,p_ac00af97,1,599,1,traditional,cool,light,regular,short,narrow,taupe;stone;traditional;structured-shoulder;stand-collar;maroon,taupe;stone;traditional;structured-shoulder;stand-collar;maroon,,5
s_f7297c61,sl_cdff0ca3,p_c8e46d2b,1,1299,0,traditional,cool,light,regular,short,narrow,traditional;short-mandarin;navy;olive;wine;no-cling,traditional;short-mandarin;navy;olive;wine;no-cling,,6
s_f7297c61,sl_cdff0ca3,p_60ddad91,0,999,1,traditional,cool,light,regular,short,narrow,white;traditional;black;regular;ice blue;drape,white;traditional;black;regular;ice blue;drape,,7
s_f7297c61,sl_cdff0ca3,p_0e72e0c8,0,3499,0,traditional,cool,light,regular,short,narrow,emerald;traditional;regular;v-neck;drape,emerald;traditional;regular;v-neck;drape,,8
s_f7297c61,sl_cdff0ca3,p_4835c9e7,0,799,0,traditional,cool,light,regular,short,narrow,stone;traditional;regular;drape,stone;traditional;regular;drape,,9
s_f7297c61,sl_cdff0ca3,p_e6a73dfe,0,1299,0,traditional,cool,light,regular,short,narrow,traditional;rust;relaxed;crew;drape,traditional;rust;relaxed;crew;drape,,10
s_f7297c61,sl_cdff0ca3,p_875ae96b,0,799,1,traditional,cool,light,regular,short,narrow,traditional;sand;relaxed,traditional;sand;relaxed,,11
s_f7297c61,sl_cdff0ca3,p_b6d9adb3,0,3499,1,traditional,cool,light,regular,short,narrow,white;traditional;slim;henley,white;traditional;slim;henley,,12
s_f7297c61,sl_cdff0ca3,p_20d627d5,0,599,0,traditional,cool,light,regular,short,narrow,straight;traditional;henley;ice blue,straight;traditional;henley;ice blue,,13
s_f7297c61,sl_cdff0ca3,p_bf689f5d,1,799,1,traditional,cool,light,regular,short,narrow,emerald;traditional;tan;slim;relaxed,emerald;traditional;tan;slim;relaxed,,14
s_f7297c61,sl_cdff0ca3,p_30051003,0,1999,0,traditional,cool,light,regular,short,narrow,traditional;structured-shoulder;maroon;v-neck;olive;drape,traditional;structured-shoulder;maroon;v-neck;olive;drape,,15
s_7e7b093d,sl_cedad86d,p_3d5b7fba,0,799,0,traditional,neutral,medium,regular,avg,broad,emerald;traditional;olive;slim;henley;no-cling,emerald;traditional;olive;slim;henley;no-cling,,0
s_7e7b093d,sl_cedad86d,p_535e1582,0,1499,0,traditional,neutral,medium,regular,avg,broad,olive;traditional;drape,olive;traditional;drape,,1
s_7e7b093d,sl_cedad86d,p_e6f7d69b,1,599,0,traditional,neutral,medium,regular,avg,broad,cool gray;traditional;structured-shoulder;black;olive;drape,cool gray;traditional;structured-shoulder;black;olive;drape,,2
s_7e7b093d,sl_cedad86d,p_408bcb35,0,1499,0,traditional,neutral,medium,regular,avg,broad,traditional;cream;olive;ice blue;no-cling;crew,traditional;cream;olive;ice blue;no-cling;crew,,3
s_7e7b093d,sl_cedad86d,p_15233df5,0,2999,0,traditional,neutral,medium,regular,avg,broad,taupe;traditional;charcoal;navy;relaxed;no-cling,taupe;traditional;charcoal;navy;relaxed;no-cling,,4
s_7e7b093d,sl_cedad86d,p_0c395d1b,0,1299,0,traditional,neutral,medium,regular,avg,broad,slim;traditional;mustard;sand,slim;traditional;mustard;sand,,5
s_7e7b093d,sl_cedad86d,p_6626a171,1,799,0,traditional,neutral,medium,regular,avg,broad,emerald;traditional;tan;slim;rust;drape,emerald;traditional;tan;slim;rust;drape,,6
s_7e7b093d,sl_cedad86d,p_17317e86,0,1799,0,traditional,neutral,medium,regular,avg,broad,emerald;traditional;straight;stand-collar;navy,emerald;traditional;straight;stand-collar;navy,,7
s_7e7b093d,sl_cedad86d,p_9039550a,1,1799,0,traditional,neutral,medium,regular,avg,broad,stone;white;traditional;straight;regular;henley;brown,stone;white;traditional;straight;regular;henley;brown,,8
s_7e7b093d,sl_cedad86d,p_3f0480c4,0,1799,0,traditional,neutral,medium,regular,avg,broad,maroon;no-cling;traditional;slim,maroon;no-cling;traditional;slim,,9
s_7e7b093d,sl_cedad86d,p_46d2c9ad,0,1499,0,traditional,neutral,medium,regular,avg,broad,stone;traditional;navy;ice blue;no-cling;crew,stone;traditional;navy;ice blue;no-cling;crew,,10
s_7e7b093d,sl_cedad86d,p_70b242e9,0,1299,0,traditional,neutral,medium,regular,avg,broad,taupe;stone;traditional;slim;drape,taupe;stone;traditional;slim;drape,,11
s_7e7b093d,sl_cedad86d,p_ba7467cf,1,599,0,traditional,neutral,medium,regular,avg,broad,traditional;black;charcoal;slim;henley;ice blue,traditional;black;charcoal;slim;henley;ice blue,,12
s_7e7b093d,sl_cedad86d,p_bec3d7fd,0,1999,0,traditional,neutral,medium,regular,avg,broad,v-neck;white;traditional;structured-shoulder,v-neck;white;traditional;structured-shoulder,,13
s_7e7b093d,sl_cedad86d,p_6b51e485,0,1499,0,traditional,neutral,medium,regular,avg,broad,traditional;tan;straight;charcoal;no-cling,traditional;tan;straight;charcoal;no-cling,,14
s_7e7b093d,sl_cedad86d,p_254c7b3b,1,1499,0,traditional,neutral,medium,regular,avg,broad,traditional;slim;sand,traditional;slim;sand,,15
s_ec04f894,sl_994f2d6c,p_3c654fcd,0,1299,1,traditional,cool,light,regular,avg,average,taupe;traditional;slim,taupe;traditional;slim,,0
s_ec04f894,sl_994f2d6c,p_280561d3,1,1299,0,traditional,cool,light,regular,avg,average,wine;traditional;structured-shoulder;regular,wine;traditional;structured-shoulder;regular,,1
